92	4978	1
92	5516	1
92	6207	1
92	8295	1
92	8381	1
92	8386	1
92	9055	1
92	9292	1
92	10234	1
92	10682	1
92	10869	1
93	182	1
93	443	1
93	532	1
93	788	1
93	1080	1
93	1156	1
93	1461	1
93	1964	1
93	2072	1
93	3072	1
93	3404	1
93	3514	1
93	3629	1
93	3859	1
93	3860	1
93	4087	1
93	4102	1
93	4442	1
93	4617	1
93	4618	1
93	5049	1
93	5259	1
93	5356	1
93	5756	1
93	5987	1
93	6091	1
93	6610	1
93	6705	1
93	6803	1
93	6804	1
93	7478	1
93	7488	1
93	7580	1
93	7676	1
93	7999	1
93	8129	1
93	8133	1
93	8459	1
93	8834	1
93	9429	1
93	9779	1
93	9875	1
93	9956	1
93	10497	1
93	11191	1
93	11318	1
